residue,class_odd,class_dead,exact_dead,exact_steps,alpha,mod9,mod3
51019,6,1,1,8,0.01112366,7,1
51021,7,1,1,3,0.03337097,0,0
51023,9,1,1,13,0.30033875,2,2
51025,7,1,1,3,0.03337097,4,1
51027,11,0,1,6,2.70304871,6,0
51029,5,1,1,3,0.00370789,8,2
51031,9,1,1,8,0.30033875,1,1
51033,6,1,1,3,0.01112366,3,0
51035,11,0,1,29,2.70304871,5,2
51037,8,1,1,3,0.10011292,7,1
51039,6,1,1,13,0.01112366,0,0
51041,9,1,1,3,0.30033875,2,2
51043,6,1,1,6,0.01112366,4,1
51045,6,1,1,3,0.01112366,6,0
51047,11,0,1,34,2.70304871,8,2
51049,9,1,1,3,0.30033875,1,1
51051,9,1,1,8,0.30033875,3,0
51053,6,1,1,3,0.01112366,5,2
51055,10,1,1,26,0.90101624,7,1
51057,6,1,1,3,0.01112366,0,0
51059,8,1,1,6,0.10011292,2,2
51061,6,1,1,3,0.01112366,4,1
51063,8,1,1,8,0.10011292,6,0
51065,9,1,1,3,0.30033875,8,2
51067,11,0,1,13,2.70304871,1,1
51069,10,1,1,3,0.90101624,3,0
51071,13,0,1,109,24.32743835,5,2
51073,8,1,1,3,0.10011292,7,1
51075,7,1,1,6,0.03337097,0,0
51077,7,1,1,3,0.03337097,2,2
51079,7,1,1,11,0.03337097,4,1
51081,10,1,1,3,0.90101624,6,0
51083,10,1,1,8,0.90101624,8,2
51085,5,1,1,3,0.00370789,1,1
51087,10,1,1,11,0.90101624,3,0
51089,8,1,1,3,0.10011292,5,2
51091,8,1,1,6,0.10011292,7,1
51093,7,1,1,3,0.03337097,0,0
51095,6,1,1,8,0.01112366,2,2
51097,6,1,1,3,0.01112366,4,1
51099,11,0,1,16,2.70304871,6,0
51101,10,1,1,3,0.90101624,8,2
51103,10,1,1,26,0.90101624,1,1
51105,6,1,1,3,0.01112366,3,0
51107,7,1,1,6,0.03337097,5,2
51109,9,1,1,3,0.30033875,7,1
51111,11,0,1,34,2.70304871,0,0
51113,12,0,1,3,8.10914612,2,2
51115,11,0,1,8,2.70304871,4,1
51117,10,1,1,3,0.90101624,6,0
51119,7,1,1,13,0.03337097,8,2
51121,5,1,1,3,0.00370789,1,1
51123,5,1,1,6,0.00370789,3,0
51125,6,1,1,3,0.01112366,5,2
51127,8,1,1,8,0.10011292,7,1
51129,8,1,1,3,0.10011292,0,0
51131,8,1,1,11,0.10011292,2,2
51133,11,0,1,3,2.70304871,4,1
51135,10,1,1,21,0.90101624,6,0
51137,6,1,1,3,0.01112366,8,2
51139,10,1,1,6,0.90101624,1,1
51141,5,1,1,3,0.00370789,3,0
51143,9,1,1,13,0.30033875,5,2
51145,10,1,1,3,0.90101624,7,1
51147,8,1,1,8,0.10011292,0,0
51149,8,1,1,3,0.10011292,2,2
51151,6,1,1,16,0.01112366,4,1
51153,8,1,1,3,0.10011292,6,0
51155,10,1,1,6,0.90101624,8,2
51157,7,1,1,3,0.03337097,1,1
51159,8,1,1,8,0.10011292,3,0
51161,5,1,1,3,0.00370789,5,2
51163,10,1,1,13,0.90101624,7,1
51165,10,1,1,3,0.90101624,0,0
51167,9,1,1,21,0.30033875,2,2
51169,12,0,1,3,8.10914612,4,1
51171,7,1,1,6,0.03337097,6,0
51173,7,1,1,3,0.03337097,8,2
51175,9,1,1,16,0.30033875,1,1
51177,9,1,1,3,0.30033875,3,0
51179,11,0,1,8,2.70304871,5,2
51181,8,1,1,3,0.10011292,7,1
51183,9,1,1,19,0.30033875,0,0
51185,7,1,1,3,0.03337097,2,2
51187,11,0,1,6,2.70304871,4,1
51189,10,1,1,3,0.90101624,6,0
51191,9,1,1,8,0.30033875,8,2
51193,10,1,1,3,0.90101624,1,1
51195,12,0,1,52,8.10914612,3,0
51197,10,1,1,3,0.90101624,5,2
51199,13,0,1,86,24.32743835,7,1
51201,9,1,1,3,0.30033875,0,0
51203,8,1,1,6,0.10011292,2,2
51205,8,1,1,3,0.10011292,4,1
51207,8,1,1,11,0.10011292,6,0
51209,7,1,1,3,0.03337097,8,2
51211,8,1,1,8,0.10011292,1,1
51213,5,1,1,3,0.00370789,3,0
51215,8,1,1,11,0.10011292,5,2
51217,5,1,1,3,0.00370789,7,1
51219,9,1,1,6,0.30033875,0,0
51221,7,1,1,3,0.03337097,2,2
51223,5,1,1,8,0.00370789,4,1
51225,10,1,1,3,0.90101624,6,0
51227,9,1,1,21,0.30033875,8,2
51229,10,1,1,3,0.90101624,1,1
51231,8,1,1,21,0.10011292,3,0
51233,10,1,1,3,0.90101624,5,2
51235,7,1,1,6,0.03337097,7,1
51237,5,1,1,3,0.00370789,0,0
51239,12,0,1,13,8.10914612,2,2
51241,10,1,1,3,0.90101624,4,1
51243,8,1,1,8,0.10011292,6,0
51245,7,1,1,3,0.03337097,8,2
51247,9,1,1,21,0.30033875,1,1
51249,8,1,1,3,0.10011292,3,0
51251,8,1,1,6,0.10011292,5,2
51253,5,1,1,3,0.00370789,7,1
51255,12,0,1,8,8.10914612,0,0
51257,7,1,1,3,0.03337097,2,2
51259,10,1,1,11,0.90101624,4,1
51261,7,1,1,3,0.03337097,6,0
51263,12,0,1,32,8.10914612,8,2
51265,9,1,1,3,0.30033875,1,1
51267,9,1,1,6,0.30033875,3,0
51269,5,1,1,3,0.00370789,5,2
51271,10,1,1,26,0.90101624,7,1
51273,11,0,1,3,2.70304871,0,0
51275,5,1,1,8,0.00370789,2,2
51277,7,1,1,3,0.03337097,4,1
51279,9,1,1,13,0.30033875,6,0
51281,7,1,1,3,0.03337097,8,2
51283,10,1,1,6,0.90101624,1,1
51285,5,1,1,3,0.00370789,3,0
51287,7,1,1,8,0.03337097,5,2
51289,7,1,1,3,0.03337097,7,1
51291,11,0,1,37,2.70304871,0,0
51293,6,1,1,3,0.01112366,2,2
51295,9,1,1,13,0.30033875,4,1
51297,11,0,1,3,2.70304871,6,0
51299,6,1,1,6,0.01112366,8,2
51301,6,1,1,3,0.01112366,1,1
51303,12,0,1,75,8.10914612,3,0
51305,9,1,1,3,0.30033875,5,2
51307,11,0,1,8,2.70304871,7,1
51309,9,1,1,3,0.30033875,0,0
51311,11,0,1,29,2.70304871,2,2
51313,5,1,1,3,0.00370789,4,1
51315,9,1,1,6,0.30033875,6,0
51317,7,1,1,3,0.03337097,8,2
51319,9,1,1,8,0.30033875,1,1
51321,10,1,1,3,0.90101624,3,0
51323,10,1,1,13,0.90101624,5,2
51325,10,1,1,3,0.90101624,7,1
51327,11,0,1,52,2.70304871,0,0
51329,6,1,1,3,0.01112366,2,2
51331,7,1,1,6,0.03337097,4,1
51333,7,1,1,3,0.03337097,6,0
51335,8,1,1,11,0.10011292,8,2
51337,11,0,1,3,2.70304871,1,1
51339,10,1,1,8,0.90101624,3,0
51341,5,1,1,3,0.00370789,5,2
51343,10,1,1,11,0.90101624,7,1
51345,8,1,1,3,0.10011292,0,0
51347,8,1,1,6,0.10011292,2,2
51349,9,1,1,3,0.30033875,4,1
51351,5,1,1,8,0.00370789,6,0
51353,10,1,1,3,0.90101624,8,2
51355,9,1,1,19,0.30033875,1,1
51357,8,1,1,3,0.10011292,3,0
51359,14,0,1,127,72.98231506,5,2
51361,9,1,1,3,0.30033875,7,1
51363,9,1,1,6,0.30033875,0,0
51365,11,0,1,3,2.70304871,2,2
51367,13,0,1,50,24.32743835,4,1
51369,12,0,1,3,8.10914612,6,0
51371,10,1,1,8,0.90101624,8,2
51373,5,1,1,3,0.00370789,1,1
51375,12,0,1,13,8.10914612,3,0
51377,7,1,1,3,0.03337097,5,2
51379,7,1,1,6,0.03337097,7,1
51381,6,1,1,3,0.01112366,0,0
51383,9,1,1,8,0.30033875,2,2
51385,7,1,1,3,0.03337097,4,1
51387,10,1,1,11,0.90101624,6,0
51389,10,1,1,3,0.90101624,8,2
51391,7,1,1,19,0.03337097,1,1
51393,8,1,1,3,0.10011292,3,0
51395,8,1,1,6,0.10011292,5,2
51397,6,1,1,3,0.01112366,7,1
51399,8,1,1,13,0.10011292,0,0
51401,6,1,1,3,0.01112366,2,2
51403,10,1,1,8,0.90101624,4,1
51405,6,1,1,3,0.01112366,6,0
51407,9,1,1,24,0.30033875,8,2
51409,9,1,1,3,0.30033875,1,1
51411,9,1,1,6,0.30033875,3,0
51413,4,1,1,3,0.00123596,5,2
51415,10,1,1,8,0.90101624,7,1
51417,9,1,1,3,0.30033875,0,0
51419,12,0,1,13,8.10914612,2,2
51421,9,1,1,3,0.30033875,4,1
51423,9,1,1,21,0.30033875,6,0
51425,10,1,1,3,0.90101624,8,2
51427,4,1,1,6,0.00123596,1,1
51429,8,1,1,3,0.10011292,3,0
51431,10,1,1,26,0.90101624,5,2
51433,10,1,1,3,0.90101624,7,1
51435,8,1,1,8,0.10011292,0,0
51437,7,1,1,3,0.03337097,2,2
51439,13,0,1,52,24.32743835,4,1
51441,7,1,1,3,0.03337097,6,0
51443,9,1,1,6,0.30033875,8,2
51445,7,1,1,3,0.03337097,1,1
51447,7,1,1,8,0.03337097,3,0
51449,7,1,1,3,0.03337097,5,2
51451,10,1,1,26,0.90101624,7,1
51453,8,1,1,3,0.10011292,0,0
51455,10,1,1,26,0.90101624,2,2
51457,7,1,1,3,0.03337097,4,1
51459,10,1,1,6,0.90101624,6,0
51461,5,1,1,3,0.00370789,8,2
51463,10,1,1,11,0.90101624,1,1
51465,7,1,1,3,0.03337097,3,0
51467,9,1,1,8,0.30033875,5,2
51469,5,1,1,3,0.00370789,7,1
51471,9,1,1,11,0.30033875,0,0
51473,5,1,1,3,0.00370789,2,2
51475,11,0,1,6,2.70304871,4,1
51477,7,1,1,3,0.03337097,6,0
51479,9,1,1,8,0.30033875,8,2
51481,9,1,1,3,0.30033875,1,1
51483,9,1,1,21,0.30033875,3,0
51485,8,1,1,3,0.10011292,5,2
51487,11,0,1,16,2.70304871,7,1
51489,9,1,1,3,0.30033875,0,0
51491,9,1,1,6,0.30033875,2,2
51493,9,1,1,3,0.30033875,4,1
51495,8,1,1,13,0.10011292,6,0
51497,10,1,1,3,0.90101624,8,2
51499,10,1,1,8,0.90101624,1,1
51501,7,1,1,3,0.03337097,3,0
51503,9,1,1,19,0.30033875,5,2
51505,5,1,1,3,0.00370789,7,1
51507,5,1,1,6,0.00370789,0,0
51509,7,1,1,3,0.03337097,2,2
51511,10,1,1,8,0.90101624,4,1
51513,9,1,1,3,0.30033875,6,0
51515,8,1,1,11,0.10011292,8,2
51517,8,1,1,3,0.10011292,1,1
51519,10,1,1,24,0.90101624,3,0
51521,7,1,1,3,0.03337097,5,2
51523,9,1,1,6,0.30033875,7,1
51525,7,1,1,3,0.03337097,0,0
51527,12,0,1,57,8.10914612,2,2
51529,10,1,1,3,0.90101624,4,1
51531,7,1,1,8,0.03337097,6,0
51533,7,1,1,3,0.03337097,8,2
51535,9,1,1,13,0.30033875,1,1
51537,12,0,1,3,8.10914612,3,0
51539,12,0,1,6,8.10914612,5,2
51541,4,1,1,3,0.00123596,7,1
51543,7,1,1,8,0.03337097,0,0
51545,9,1,1,3,0.30033875,2,2
51547,8,1,1,16,0.10011292,4,1
51549,7,1,1,3,0.03337097,6,0
51551,9,1,1,13,0.30033875,8,2
51553,11,0,1,3,2.70304871,1,1
51555,9,1,1,6,0.30033875,3,0
51557,9,1,1,3,0.30033875,5,2
51559,12,0,1,32,8.10914612,7,1
51561,7,1,1,3,0.03337097,0,0
51563,9,1,1,8,0.30033875,2,2
51565,11,0,1,3,2.70304871,4,1
51567,7,1,1,16,0.03337097,6,0
51569,4,1,1,3,0.00123596,8,2
51571,9,1,1,6,0.30033875,1,1
51573,4,1,1,3,0.00123596,3,0
51575,11,0,1,8,2.70304871,5,2
51577,13,0,1,3,24.32743835,7,1
51579,8,1,1,13,0.10011292,0,0
51581,8,1,1,3,0.10011292,2,2
51583,9,1,1,21,0.30033875,4,1
51585,9,1,1,3,0.30033875,6,0
51587,6,1,1,6,0.01112366,8,2
51589,6,1,1,3,0.01112366,1,1
51591,6,1,1,11,0.01112366,3,0
51593,10,1,1,3,0.90101624,5,2
51595,10,1,1,8,0.90101624,7,1
51597,6,1,1,3,0.01112366,0,0
51599,6,1,1,11,0.01112366,2,2
51601,7,1,1,3,0.03337097,4,1
51603,7,1,1,6,0.03337097,6,0
51605,6,1,1,3,0.01112366,8,2
51607,7,1,1,8,0.03337097,1,1
51609,7,1,1,3,0.03337097,3,0
51611,10,1,1,26,0.90101624,5,2
51613,8,1,1,3,0.10011292,7,1
51615,11,0,1,34,2.70304871,0,0
51617,8,1,1,3,0.10011292,2,2
51619,10,1,1,6,0.90101624,4,1
51621,10,1,1,3,0.90101624,6,0
51623,7,1,1,16,0.03337097,8,2
51625,9,1,1,3,0.30033875,1,1
51627,11,0,1,8,2.70304871,3,0
51629,8,1,1,3,0.10011292,5,2
51631,9,1,1,13,0.30033875,7,1
51633,6,1,1,3,0.01112366,0,0
51635,6,1,1,6,0.01112366,2,2
51637,9,1,1,3,0.30033875,4,1
51639,9,1,1,8,0.30033875,6,0
51641,6,1,1,3,0.01112366,8,2
51643,11,0,1,11,2.70304871,1,1
51645,10,1,1,3,0.90101624,3,0
51647,12,0,1,47,8.10914612,5,2
51649,9,1,1,3,0.30033875,7,1
51651,9,1,1,6,0.30033875,0,0
51653,4,1,1,3,0.00123596,2,2
51655,11,0,1,13,2.70304871,4,1
51657,7,1,1,3,0.03337097,6,0
51659,8,1,1,8,0.10011292,8,2
51661,8,1,1,3,0.10011292,1,1
51663,9,1,1,24,0.30033875,3,0
51665,8,1,1,3,0.10011292,5,2
51667,8,1,1,6,0.10011292,7,1
51669,7,1,1,3,0.03337097,0,0
51671,9,1,1,8,0.30033875,2,2
51673,7,1,1,3,0.03337097,4,1
51675,10,1,1,13,0.90101624,6,0
51677,7,1,1,3,0.03337097,8,2
51679,12,0,1,37,8.10914612,1,1
51681,9,1,1,3,0.30033875,3,0
51683,7,1,1,6,0.03337097,5,2
51685,6,1,1,3,0.01112366,7,1
51687,11,0,1,34,2.70304871,0,0
51689,12,0,1,3,8.10914612,2,2
51691,10,1,1,8,0.90101624,4,1
51693,8,1,1,3,0.10011292,6,0
51695,11,0,1,32,2.70304871,8,2
51697,7,1,1,3,0.03337097,1,1
51699,8,1,1,6,0.10011292,3,0
51701,10,1,1,3,0.90101624,5,2
51703,10,1,1,8,0.90101624,7,1
51705,9,1,1,3,0.30033875,0,0
51707,8,1,1,16,0.10011292,2,2
51709,11,0,1,3,2.70304871,4,1
51711,13,0,1,60,24.32743835,6,0
51713,10,1,1,3,0.90101624,8,2
51715,8,1,1,6,0.10011292,1,1
51717,8,1,1,3,0.10011292,3,0
51719,7,1,1,11,0.03337097,5,2
51721,8,1,1,3,0.10011292,7,1
51723,8,1,1,8,0.10011292,0,0
51725,4,1,1,3,0.00123596,2,2
51727,11,0,1,11,2.70304871,4,1
51729,4,1,1,3,0.00123596,6,0
51731,10,1,1,6,0.90101624,8,2
51733,9,1,1,3,0.30033875,1,1
51735,9,1,1,8,0.30033875,3,0
51737,9,1,1,3,0.30033875,5,2
51739,8,1,1,19,0.10011292,7,1
51741,8,1,1,3,0.10011292,0,0
51743,9,1,1,19,0.30033875,2,2
51745,8,1,1,3,0.10011292,4,1
51747,9,1,1,6,0.30033875,6,0
51749,9,1,1,3,0.30033875,8,2
51751,9,1,1,13,0.30033875,1,1
51753,9,1,1,3,0.30033875,3,0
51755,9,1,1,8,0.30033875,5,2
51757,9,1,1,3,0.30033875,7,1
51759,11,0,1,21,2.70304871,0,0
51761,10,1,1,3,0.90101624,2,2
51763,10,1,1,6,0.90101624,4,1
51765,6,1,1,3,0.01112366,6,0
51767,11,0,1,8,2.70304871,8,2
51769,10,1,1,3,0.90101624,1,1
51771,10,1,1,11,0.90101624,3,0
51773,11,0,1,3,2.70304871,5,2
51775,10,1,1,16,0.90101624,7,1
51777,4,1,1,3,0.00123596,0,0
51779,4,1,1,6,0.00123596,2,2
51781,7,1,1,3,0.03337097,4,1
51783,9,1,1,16,0.30033875,6,0
51785,8,1,1,3,0.10011292,8,2
51787,7,1,1,8,0.03337097,1,1
51789,7,1,1,3,0.03337097,3,0
51791,8,1,1,13,0.10011292,5,2
51793,9,1,1,3,0.30033875,7,1
51795,9,1,1,6,0.30033875,0,0
51797,6,1,1,3,0.01112366,2,2
51799,7,1,1,8,0.03337097,4,1
51801,9,1,1,3,0.30033875,6,0
51803,9,1,1,24,0.30033875,8,2
51805,6,1,1,3,0.01112366,1,1
51807,10,1,1,13,0.90101624,3,0
51809,9,1,1,3,0.30033875,5,2
51811,7,1,1,6,0.03337097,7,1
51813,7,1,1,3,0.03337097,0,0
51815,9,1,1,21,0.30033875,2,2
51817,8,1,1,3,0.10011292,4,1
51819,9,1,1,8,0.30033875,6,0
51821,11,0,1,3,2.70304871,8,2
51823,12,0,1,55,8.10914612,1,1
51825,6,1,1,3,0.01112366,3,0
51827,8,1,1,6,0.10011292,5,2
51829,9,1,1,3,0.30033875,7,1
51831,6,1,1,8,0.01112366,0,0
51833,9,1,1,3,0.30033875,2,2
51835,7,1,1,13,0.03337097,4,1
51837,11,0,1,3,2.70304871,6,0
51839,12,0,1,42,8.10914612,8,2
51841,9,1,1,3,0.30033875,1,1
51843,6,1,1,6,0.01112366,3,0
51845,8,1,1,3,0.10011292,5,2
51847,6,1,1,11,0.01112366,7,1
51849,8,1,1,3,0.10011292,0,0
51851,8,1,1,8,0.10011292,2,2
51853,8,1,1,3,0.10011292,4,1
51855,11,0,1,11,2.70304871,6,0
51857,9,1,1,3,0.30033875,8,2
51859,9,1,1,6,0.30033875,1,1
51861,8,1,1,3,0.10011292,3,0
51863,8,1,1,8,0.10011292,5,2
51865,11,0,1,3,2.70304871,7,1
51867,11,0,1,29,2.70304871,0,0
51869,9,1,1,3,0.30033875,2,2
51871,10,1,1,26,0.90101624,4,1
51873,9,1,1,3,0.30033875,6,0
51875,10,1,1,6,0.90101624,8,2
51877,10,1,1,3,0.90101624,1,1
51879,11,0,1,34,2.70304871,3,0
51881,12,0,1,3,8.10914612,5,2
51883,8,1,1,8,0.10011292,7,1
51885,7,1,1,3,0.03337097,0,0
51887,8,1,1,13,0.10011292,2,2
51889,8,1,1,3,0.10011292,4,1
51891,8,1,1,6,0.10011292,6,0
51893,6,1,1,3,0.01112366,8,2
51895,10,1,1,8,0.90101624,1,1
51897,8,1,1,3,0.10011292,3,0
51899,7,1,1,11,0.03337097,5,2
51901,8,1,1,3,0.10011292,7,1
51903,11,0,1,29,2.70304871,0,0
51905,6,1,1,3,0.01112366,2,2
51907,9,1,1,6,0.30033875,4,1
51909,6,1,1,3,0.01112366,6,0
51911,10,1,1,13,0.90101624,8,2
51913,6,1,1,3,0.01112366,1,1
51915,8,1,1,8,0.10011292,3,0
51917,6,1,1,3,0.01112366,5,2
51919,11,0,1,42,2.70304871,7,1
51921,7,1,1,3,0.03337097,0,0
51923,7,1,1,6,0.03337097,2,2
51925,5,1,1,3,0.00370789,4,1
51927,7,1,1,8,0.03337097,6,0
51929,6,1,1,3,0.01112366,8,2
51931,10,1,1,13,0.90101624,1,1
51933,8,1,1,3,0.10011292,3,0
51935,9,1,1,16,0.30033875,5,2
51937,10,1,1,3,0.90101624,7,1
51939,5,1,1,6,0.00370789,0,0
51941,6,1,1,3,0.01112366,2,2
51943,12,0,1,34,8.10914612,4,1
51945,11,0,1,3,2.70304871,6,0
51947,10,1,1,8,0.90101624,8,2
51949,10,1,1,3,0.90101624,1,1
51951,10,1,1,26,0.90101624,3,0
51953,5,1,1,3,0.00370789,5,2
51955,11,0,1,6,2.70304871,7,1
51957,8,1,1,3,0.10011292,0,0
51959,6,1,1,8,0.01112366,2,2
51961,9,1,1,3,0.30033875,4,1
51963,11,0,1,29,2.70304871,6,0
51965,11,0,1,3,2.70304871,8,2
51967,9,1,1,24,0.30033875,1,1
51969,8,1,1,3,0.10011292,3,0
51971,8,1,1,6,0.10011292,5,2
51973,5,1,1,3,0.00370789,7,1
51975,9,1,1,11,0.30033875,0,0
51977,10,1,1,3,0.90101624,2,2
51979,10,1,1,8,0.90101624,4,1
51981,8,1,1,3,0.10011292,6,0
51983,5,1,1,11,0.00370789,8,2
51985,8,1,1,3,0.10011292,1,1
51987,7,1,1,6,0.03337097,3,0
51989,6,1,1,3,0.01112366,5,2
51991,8,1,1,8,0.10011292,7,1
51993,9,1,1,3,0.30033875,0,0
51995,11,0,1,32,2.70304871,2,2
51997,7,1,1,3,0.03337097,4,1
51999,11,0,1,34,2.70304871,6,0
52001,7,1,1,3,0.03337097,8,2
52003,8,1,1,6,0.10011292,1,1
52005,8,1,1,3,0.10011292,3,0
52007,10,1,1,13,0.90101624,5,2
52009,8,1,1,3,0.10011292,7,1
52011,9,1,1,8,0.30033875,0,0
52013,8,1,1,3,0.10011292,2,2
52015,11,0,1,16,2.70304871,4,1
52017,8,1,1,3,0.10011292,6,0
52019,8,1,1,6,0.10011292,8,2
52021,6,1,1,3,0.01112366,1,1
52023,9,1,1,8,0.30033875,3,0
52025,11,0,1,3,2.70304871,5,2
52027,9,1,1,11,0.30033875,7,1
52029,9,1,1,3,0.30033875,0,0
52031,10,1,1,26,0.90101624,2,2
52033,6,1,1,3,0.01112366,4,1
52035,9,1,1,6,0.30033875,6,0
52037,5,1,1,3,0.00370789,8,2
52039,12,0,1,75,8.10914612,1,1
52041,10,1,1,3,0.90101624,3,0
52043,5,1,1,8,0.00370789,5,2
52045,5,1,1,3,0.00370789,7,1
52047,11,0,1,13,2.70304871,0,0
52049,9,1,1,3,0.30033875,2,2
52051,9,1,1,6,0.30033875,4,1
52053,4,1,1,3,0.00123596,6,0
52055,8,1,1,8,0.10011292,8,2
52057,7,1,1,3,0.03337097,1,1
52059,8,1,1,19,0.10011292,3,0
52061,7,1,1,3,0.03337097,5,2
52063,8,1,1,13,0.10011292,7,1
52065,9,1,1,3,0.30033875,0,0
52067,6,1,1,6,0.01112366,2,2
52069,6,1,1,3,0.01112366,4,1
52071,10,1,1,26,0.90101624,6,0
52073,9,1,1,3,0.30033875,8,2
52075,7,1,1,8,0.03337097,1,1
52077,9,1,1,3,0.30033875,3,0
52079,12,0,1,60,8.10914612,5,2
52081,7,1,1,3,0.03337097,7,1
52083,6,1,1,6,0.01112366,0,0
52085,7,1,1,3,0.03337097,2,2
52087,9,1,1,8,0.30033875,4,1
52089,8,1,1,3,0.10011292,6,0
52091,10,1,1,13,0.90101624,8,2
52093,7,1,1,3,0.03337097,1,1
52095,13,0,1,96,24.32743835,3,0
52097,8,1,1,3,0.10011292,5,2
52099,7,1,1,6,0.03337097,7,1
52101,11,0,1,3,2.70304871,0,0
52103,7,1,1,11,0.03337097,2,2
52105,11,0,1,3,2.70304871,4,1
52107,11,0,1,8,2.70304871,6,0
52109,4,1,1,3,0.00123596,8,2
52111,9,1,1,11,0.30033875,1,1
52113,6,1,1,3,0.01112366,3,0
52115,6,1,1,6,0.01112366,5,2
52117,7,1,1,3,0.03337097,7,1
52119,9,1,1,8,0.30033875,0,0
52121,9,1,1,3,0.30033875,2,2
52123,8,1,1,16,0.10011292,4,1
52125,10,1,1,3,0.90101624,6,0
52127,10,1,1,19,0.90101624,8,2
52129,9,1,1,3,0.30033875,1,1
52131,7,1,1,6,0.03337097,3,0
52133,11,0,1,3,2.70304871,5,2
52135,11,0,1,34,2.70304871,7,1
52137,10,1,1,3,0.90101624,0,0
52139,6,1,1,8,0.01112366,2,2
52141,8,1,1,3,0.10011292,4,1
52143,8,1,1,13,0.10011292,6,0
52145,8,1,1,3,0.10011292,8,2
52147,8,1,1,6,0.10011292,1,1
52149,8,1,1,3,0.10011292,3,0
52151,7,1,1,8,0.03337097,5,2
52153,8,1,1,3,0.10011292,7,1
52155,8,1,1,11,0.10011292,0,0
52157,12,0,1,3,8.10914612,2,2
52159,12,0,1,57,8.10914612,4,1
52161,10,1,1,3,0.90101624,6,0
52163,10,1,1,6,0.90101624,8,2
52165,4,1,1,3,0.00123596,1,1
52167,11,0,1,13,2.70304871,3,0
52169,9,1,1,3,0.30033875,5,2
52171,9,1,1,8,0.30033875,7,1
52173,10,1,1,3,0.90101624,0,0
52175,9,1,1,16,0.30033875,2,2
52177,10,1,1,3,0.90101624,4,1
52179,10,1,1,6,0.90101624,6,0
52181,6,1,1,3,0.01112366,8,2
52183,12,0,1,8,8.10914612,1,1
52185,4,1,1,3,0.00123596,3,0
52187,8,1,1,13,0.10011292,5,2
52189,7,1,1,3,0.03337097,7,1
52191,10,1,1,21,0.90101624,0,0
52193,9,1,1,3,0.30033875,2,2
52195,6,1,1,6,0.01112366,4,1
52197,8,1,1,3,0.10011292,6,0
52199,7,1,1,16,0.03337097,8,2
52201,11,0,1,3,2.70304871,1,1
52203,9,1,1,8,0.30033875,3,0
52205,8,1,1,3,0.10011292,5,2
52207,11,0,1,34,2.70304871,7,1
52209,6,1,1,3,0.01112366,0,0
52211,8,1,1,6,0.10011292,2,2
52213,9,1,1,3,0.30033875,4,1
52215,10,1,1,8,0.90101624,6,0
52217,12,0,1,3,8.10914612,8,2
52219,8,1,1,21,0.10011292,1,1
52221,12,0,1,3,8.10914612,3,0
52223,11,0,1,29,2.70304871,5,2
52225,6,1,1,3,0.01112366,7,1
52227,9,1,1,6,0.30033875,0,0
52229,7,1,1,3,0.03337097,2,2
52231,9,1,1,11,0.30033875,4,1
52233,9,1,1,3,0.30033875,6,0
52235,7,1,1,8,0.03337097,8,2
52237,7,1,1,3,0.03337097,1,1
52239,8,1,1,11,0.10011292,3,0
52241,7,1,1,3,0.03337097,5,2
52243,8,1,1,6,0.10011292,7,1
52245,5,1,1,3,0.00370789,0,0
52247,7,1,1,8,0.03337097,2,2
52249,10,1,1,3,0.90101624,4,1
52251,12,0,1,39,8.10914612,6,0
52253,7,1,1,3,0.03337097,8,2
52255,12,0,1,39,8.10914612,1,1
52257,7,1,1,3,0.03337097,3,0
52259,5,1,1,6,0.00370789,5,2
52261,8,1,1,3,0.10011292,7,1
52263,8,1,1,13,0.10011292,0,0
52265,9,1,1,3,0.30033875,2,2
52267,7,1,1,8,0.03337097,4,1
52269,9,1,1,3,0.30033875,6,0
52271,9,1,1,19,0.30033875,8,2
52273,9,1,1,3,0.30033875,1,1
52275,9,1,1,6,0.30033875,3,0
52277,5,1,1,3,0.00370789,5,2
52279,8,1,1,8,0.10011292,7,1
52281,9,1,1,3,0.30033875,0,0
52283,11,0,1,11,2.70304871,2,2
52285,5,1,1,3,0.00370789,4,1
52287,10,1,1,21,0.90101624,6,0
52289,8,1,1,3,0.10011292,8,2
52291,8,1,1,6,0.10011292,1,1
52293,5,1,1,3,0.00370789,3,0
52295,9,1,1,19,0.30033875,5,2
52297,11,0,1,3,2.70304871,7,1
52299,5,1,1,8,0.00370789,0,0
52301,9,1,1,3,0.30033875,2,2
52303,9,1,1,13,0.30033875,4,1
52305,9,1,1,3,0.30033875,6,0
52307,12,0,1,6,8.10914612,8,2
52309,4,1,1,3,0.00123596,1,1
52311,5,1,1,8,0.00370789,3,0
52313,11,0,1,3,2.70304871,5,2
52315,11,0,1,29,2.70304871,7,1
52317,8,1,1,3,0.10011292,0,0
52319,13,0,1,13,24.32743835,2,2
52321,9,1,1,3,0.30033875,4,1
52323,8,1,1,6,0.10011292,6,0
52325,8,1,1,3,0.10011292,8,2
52327,13,0,1,42,24.32743835,1,1
52329,10,1,1,3,0.90101624,3,0
52331,9,1,1,8,0.30033875,5,2
52333,9,1,1,3,0.30033875,7,1
52335,10,1,1,26,0.90101624,0,0
52337,4,1,1,3,0.00123596,2,2
52339,7,1,1,6,0.03337097,4,1
52341,7,1,1,3,0.03337097,6,0
52343,7,1,1,8,0.03337097,8,2
52345,10,1,1,3,0.90101624,1,1
